layer,unit,description,similarity,sim correlation
features[43],164,whale,0.27157593,0.3298347294330597
features[43],165,apple,0.3772583,0.323320209980011
features[43],166,dolphins,0.36401367,0.3806942403316498
features[43],167,dolphin,0.23361206,0.31419575214385986
features[43],168,townhouse,0.19067383,0.17469613254070282
features[43],169,dinnerware,0.15914917,0.17935922741889954
features[43],170,otter,0.16842651,0.32820501923561096
features[43],171,motorcycle,0.30578613,0.3148117661476135
features[43],172,clouds,0.25473022,0.36608076095581055
features[43],173,badger,0.205719,0.14465636014938354
features[43],174,fox,0.26712036,0.30313530564308167
features[43],175,beetle,0.33572388,0.37897807359695435
features[43],176,seals,0.21954346,0.44574305415153503
features[43],177,fish,0.14614868,0.0531473308801651
features[43],178,otter,0.18841553,0.34501123428344727
features[43],179,fish,0.119384766,0.3672502338886261
features[43],180,poppy,0.20690918,0.3000069558620453
features[43],181,kangaroo,0.2536621,0.3283570110797882
features[43],182,roses,0.27035522,0.377498596906662
features[43],183,tree,0.29855347,0.36475425958633423
features[43],184,beaver,0.153656,0.14946222305297852
features[43],185,bee,0.29730225,0.28776174783706665
features[43],186,goblet,0.35720825,0.26440173387527466
features[43],187,furniture,0.42086792,0.5547652840614319
features[43],188,kangaroo,0.17053223,0.30657970905303955
features[43],189,lubricants,0.15771484,0.23229506611824036
features[43],190,daughter,0.16229248,0.4030822217464447
features[43],191,peppers,0.3421631,0.24528411030769348
features[43],192,caterpillar,0.23254395,0.22290386259555817
features[43],193,pear,0.2276001,0.2749253213405609
features[43],194,dinnerware,0.21569824,0.1924518495798111
features[43],195,dinosaur,0.21170044,0.20106779038906097
features[43],196,turtle,0.13845825,0.16401556134223938
features[43],197,toddler,0.10244751,0.3435935378074646
features[43],198,tree,0.2550354,0.5093765258789062
features[43],199,sunset,0.20474243,0.17711693048477173
features[43],200,underwater,0.1772461,0.40887200832366943
features[43],201,trolley,0.31729126,0.4423678517341614
features[43],202,dinnerware,0.17697144,0.15389622747898102
features[43],203,tree,0.3303833,0.3656582534313202
features[43],204,trains,0.15054321,0.3520788550376892
features[43],205,elephant,0.14138794,0.16587527096271515
features[43],206,turtle,0.2199707,0.2711276412010193
features[43],207,shark,0.16378784,0.238660991191864
features[43],208,otter,0.22149658,0.409068763256073
features[43],209,furniture,0.3557129,0.24986772239208221
features[43],210,apple,0.2987976,0.2903811037540436
features[43],211,dresser,0.25646973,0.3148682415485382
features[43],212,kangaroo,0.35049438,0.4064449965953827
features[43],213,whale,0.25497437,0.15547069907188416
features[43],214,worms,0.16888428,0.13365362584590912
features[43],215,kangaroo,0.3458252,0.3855285048484802
features[43],216,oceanic,0.08734131,0.257497638463974
features[43],217,lizard,0.12823486,0.2367369830608368
features[43],218,lamps,0.2631836,0.21651197969913483
features[43],219,peppers,0.15686035,0.22773393988609314
features[43],220,buses,0.31280518,0.2273121178150177
features[43],221,beetle,0.17593384,0.30455413460731506
features[43],222,wolves,0.19360352,0.2517877221107483
features[43],223,mushrooms,0.18026733,0.2874451279640198
features[43],224,beds,0.14523315,0.1445598602294922
features[43],225,beetle,0.29327393,0.3887140452861786
features[43],226,lizard,0.19424438,0.3198237717151642
features[43],227,elephants,0.19189453,0.08603127300739288
features[43],228,dolphins,0.2675171,0.40554606914520264
features[43],229,dolphins,0.27886963,0.14674308896064758
features[43],230,dolphins,0.26641846,0.24359381198883057
features[43],231,sunset,0.17227173,0.14996521174907684
features[43],232,lobster,0.17211914,0.3272891044616699
features[43],233,rat,0.23883057,0.5339249968528748
features[43],234,whale,0.15493774,0.2563873827457428
features[43],235,guinea,0.25527954,0.043185219168663025
features[43],236,dolphins,0.1550293,0.32535043358802795
features[43],237,fish,0.24713135,0.260267972946167
features[43],238,fall,0.18139648,0.09235868602991104
features[43],239,snake,0.28320312,0.35512879490852356
features[43],240,bed,0.2975769,0.17518198490142822
features[43],241,bee,0.28479004,0.24317272007465363
features[43],242,trolley,0.28381348,0.3303830325603485
features[43],243,badger,0.1824646,0.11670883744955063
features[43],244,otter,0.16781616,0.20187674462795258
features[43],245,bovine,0.24938965,0.2466796338558197
features[43],246,squirrel,0.16516113,0.28107550740242004
features[43],247,lizard,0.20822144,0.3693973422050476
features[43],248,squirrel,0.2071228,0.36693859100341797
features[43],249,wolf,0.2390747,0.2902071475982666
features[43],250,bottle,0.1427002,0.2350805252790451
features[43],251,trout,0.16287231,0.21377283334732056
features[43],252,schwarzenegger,0.07122803,0.16505636274814606
features[43],253,bears,0.15060425,0.1242961660027504
features[43],254,squirrel,0.15249634,0.24630135297775269
features[43],255,tree,0.20211792,0.21745526790618896
features[43],256,rat,0.17401123,0.24504627287387848
features[43],257,tree,0.16271973,0.16144458949565887
features[43],258,mushrooms,0.21820068,0.3578042685985565
features[43],259,goblet,0.3506775,0.2531164884567261
features[43],260,buses,0.41552734,0.3415149748325348
features[43],261,tractors,0.3243103,0.23147344589233398
features[43],262,dinosaur,0.14822388,0.20575647056102753
features[43],263,crocodile,0.15319824,0.2108096331357956
features[43],264,rabbit,0.21517944,0.29107463359832764
features[43],265,motorized,0.1411438,0.350243479013443
features[43],266,sofas,0.25134277,0.2973583936691284
features[43],267,whales,0.2644348,0.20085519552230835
features[43],268,elephants,0.28686523,0.22256585955619812
features[43],269,butterfly,0.23648071,0.25651779770851135
features[43],270,sunset,0.22567749,0.2854686975479126
features[43],271,otter,0.21304321,0.33298054337501526
features[43],272,beetle,0.22512817,0.2577516436576843
features[43],273,sofas,0.24795532,0.252359539270401
features[43],274,insects,0.137146,0.5502986907958984
features[43],275,lamps,0.18621826,0.24638217687606812
features[43],276,spider,0.2989807,0.26241201162338257
features[43],277,bee,0.1991272,0.22733737528324127
features[43],278,pediatric,0.089019775,0.2727403938770294
features[43],279,beetle,0.16647339,0.4093957245349884
features[43],280,tree,0.2914734,0.40527355670928955
features[43],281,crocodile,0.13946533,0.14369462430477142
features[43],282,turtle,0.18432617,0.19539105892181396
features[43],283,rabbit,0.29318237,0.38931870460510254
features[43],284,beetle,0.171875,0.31541919708251953
features[43],285,dolphins,0.31878662,0.2682245969772339
features[43],286,railroad,0.11672974,0.24724212288856506
features[43],287,squirrel,0.2658081,0.40197330713272095
features[43],288,orange,0.24432373,0.22702285647392273
features[43],289,bovine,0.20245361,0.3356720805168152
features[43],290,bowl,0.26971436,0.32428258657455444
features[43],291,shark,0.18319702,0.25355759263038635
features[43],292,rat,0.19848633,0.2243259996175766
features[43],293,cup,0.14102173,0.3368471562862396
features[43],294,goblet,0.18652344,0.21321307122707367
features[43],295,sofas,0.39248657,0.3292338252067566
features[43],296,orange,0.19519043,0.24071496725082397
features[43],297,handsets,0.33044434,0.27408403158187866
features[43],298,dolphins,0.3519287,0.19986644387245178
features[43],299,badger,0.20480347,0.20325824618339539
features[43],300,bed,0.2470398,0.18684932589530945
features[43],301,seals,0.21386719,0.315463125705719
features[43],302,youngest,0.104400635,0.4278479218482971
features[43],303,daughter,0.14093018,0.28999871015548706
features[43],304,shark,0.13259888,0.1690579503774643
features[43],305,pear,0.13757324,0.30669140815734863
features[43],306,lizard,0.1038208,0.1347467452287674
features[43],307,sharks,0.11685181,0.30222028493881226
features[43],308,tree,0.118377686,0.00633678212761879
features[43],309,poppy,0.31341553,0.3490550220012665
features[43],310,orange,0.30065918,0.2047657072544098
features[43],311,siding,0.1550293,0.18255087733268738
features[43],312,badger,0.1956482,0.19836978614330292
features[43],313,bear,0.17974854,0.32901981472969055
features[43],314,lizard,0.1678772,0.36748743057250977
features[43],315,dolphins,0.16772461,0.23869100213050842
features[43],316,turtle,0.19671631,0.2053302526473999
features[43],317,firefox,0.16442871,0.23789013922214508
features[43],318,whales,0.34536743,0.2502339780330658
features[43],319,bear,0.23391724,0.3396909534931183
features[43],320,spires,0.15292358,0.25447553396224976
features[43],321,caterpillar,0.25598145,0.23501180112361908
features[43],322,beetle,0.13925171,0.09111896902322769
features[43],323,pear,0.2052002,0.292764812707901
features[43],324,turtle,0.09838867,0.2885152995586395
features[43],325,snake,0.11581421,0.3119223713874817
features[43],326,tree,0.28427124,0.30977120995521545
features[43],327,peppers,0.20611572,0.22426436841487885
features[43],328,squirrel,0.14260864,0.3480866849422455
features[43],329,dinnerware,0.2685852,0.23693296313285828
features[43],330,lizard,0.19177246,0.20908425748348236
features[43],331,lamp,0.15988159,0.3006669282913208
features[43],332,infant,0.16390991,0.1273159235715866
features[43],333,lizard,0.16656494,0.3070918023586273
features[43],334,caterpillar,0.20700073,0.13269029557704926
features[43],335,buses,0.11639404,0.35992273688316345
features[43],336,badger,0.13464355,0.2638840675354004
features[43],337,chair,0.2874756,0.22705857455730438
features[43],338,furniture,0.37130737,0.5389830470085144
features[43],339,pear,0.2210083,0.218960240483284
features[43],340,otter,0.16360474,0.3389531373977661
features[43],341,bee,0.2098999,0.1679237335920334
features[43],342,whale,0.3123474,0.38370946049690247
features[43],343,beetle,0.28875732,0.29261404275894165
features[43],344,hash,0.080963135,0.06860081851482391
features[43],345,caterpillar,0.23220825,0.28494319319725037
features[43],346,poppy,0.18914795,0.18650975823402405
features[43],347,lobster,0.13546753,0.2918519079685211
features[43],348,bed,0.10836792,0.1706937849521637
features[43],349,trolley,0.33810425,0.47978609800338745
features[43],350,dinnerware,0.15634155,0.2098969668149948
features[43],351,lizard,0.22918701,0.38942962884902954
features[43],352,furniture,0.25219727,0.4295260012149811
features[43],353,bee,0.37496948,0.4418490529060364
features[43],354,fox,0.16720581,0.3055567741394043
features[43],355,crocodile,0.14111328,0.15039387345314026
features[43],356,turtle,0.30337524,0.26715922355651855
features[43],357,dolphins,0.31951904,0.15117202699184418
features[43],358,castles,0.23132324,0.3005198836326599
features[43],359,fish,0.16442871,0.08014398068189621
features[43],360,buses,0.12182617,0.2538161277770996
features[43],361,nimh,0.1487732,0.11018881946802139
features[43],362,elephant,0.13485718,0.12405618280172348
features[43],363,squirrel,0.2566223,0.2274596244096756
features[43],364,snowmobile,0.22045898,0.007678134832531214
features[43],365,firefox,0.17089844,0.21790364384651184
features[43],366,lizard,0.17926025,0.36773303151130676
features[43],367,cows,0.22909546,0.25000274181365967
features[43],368,tree,0.22183228,0.20636574923992157
features[43],369,lizard,0.13851929,0.192622572183609
features[43],370,otter,0.17807007,0.3616851568222046
features[43],371,rat,0.29135132,0.4344932734966278
features[43],372,shark,0.33215332,0.35798677802085876
features[43],373,kangaroo,0.19631958,0.2767098546028137
features[43],374,roses,0.3475952,0.25261685252189636
features[43],375,camel,0.28515625,0.23935368657112122
features[43],376,bowl,0.14553833,0.2673698961734772
features[43],377,peppers,0.3335266,0.21639271080493927
features[43],378,handset,0.17172241,0.2839735150337219
features[43],379,otter,0.28970337,0.4113626778125763
features[43],380,televisions,0.1973877,0.2877460718154907
features[43],381,caterpillar,0.23175049,0.1122942790389061
features[43],382,otter,0.13806152,0.3135276734828949
features[43],383,bowl,0.25820923,0.24511289596557617
features[43],384,rabbit,0.2640686,0.2783757150173187
features[43],385,elephants,0.2687378,0.10632746666669846
features[43],386,stools,0.20046997,0.08927426487207413
features[43],387,clock,0.16851807,0.19027678668498993
features[43],388,cattle,0.17077637,0.22877109050750732
features[43],389,tree,0.24868774,0.31193897128105164
features[43],390,otter,0.19888306,0.4346059262752533
features[43],391,bowl,0.1618042,0.06977248191833496
features[43],392,elephant,0.27279663,0.14122451841831207
features[43],393,lamps,0.12420654,0.17387567460536957
features[43],394,fish,0.19848633,0.38264670968055725
features[43],395,badger,0.19348145,0.27462977170944214
features[43],396,dinosaur,0.19366455,0.19012048840522766
features[43],397,goblet,0.24575806,0.22511856257915497
features[43],398,snake,0.18688965,0.3627593219280243
features[43],399,worms,0.08728027,0.25623881816864014
features[43],400,snake,0.24804688,0.3267544209957123
features[43],401,squirrel,0.22018433,0.20167896151542664
features[43],402,crab,0.12905884,0.23285949230194092
features[43],403,elephants,0.2368164,0.07734993100166321
features[43],404,acorn,0.17022705,0.1932455152273178
features[43],405,seals,0.14929199,0.28354930877685547
features[43],406,trolley,0.27981567,0.3188127875328064
features[43],407,stools,0.11178589,0.11244020611047745
features[43],408,snake,0.22973633,0.20486333966255188
features[43],409,otter,0.12564087,0.20063728094100952
features[43],410,badger,0.1289978,0.10454615205526352
features[43],411,sunset,0.14154053,0.1994420886039734
features[43],412,beetle,0.25579834,0.37246081233024597
features[43],413,kangaroo,0.13220215,0.22528605163097382
features[43],414,townhouse,0.26052856,0.2290484458208084
features[43],415,castles,0.16784668,0.30180659890174866
features[43],416,cans,0.2033081,0.3118456304073334
features[43],417,tiger,0.16671753,0.15865762531757355
features[43],418,badger,0.16329956,0.2380024492740631
features[43],419,bunny,0.11929321,0.3075968325138092
features[43],420,huskies,0.11129761,0.1744074523448944
features[43],421,kangaroo,0.13671875,0.2692581117153168
features[43],422,fall,0.15319824,0.1466251015663147
features[43],423,bear,0.17520142,0.327693372964859
features[43],424,beetle,0.19833374,0.32865461707115173
features[43],425,dinnerware,0.13687134,0.1450739949941635
features[43],426,raton,0.20977783,0.4774453043937683
features[43],427,infant,0.12234497,0.19265183806419373
features[43],428,dolphins,0.24093628,0.3573615252971649
features[43],429,bowl,0.072631836,0.1525290459394455
features[43],430,turtle,0.23742676,0.2415098249912262
features[43],431,badger,0.15368652,0.42529061436653137
features[43],432,cup,0.17373657,0.3053560256958008
features[43],433,bear,0.26205444,0.20731081068515778
features[43],434,handset,0.18069458,0.23009277880191803
features[43],435,orange,0.1583252,0.17780649662017822
features[43],436,bear,0.25802612,0.30675560235977173
features[43],437,beetle,0.17477417,0.3689766526222229
features[43],438,crocodile,0.15441895,0.1744052767753601
features[43],439,otter,0.2524414,0.35892438888549805
features[43],440,tree,0.3253479,0.3753986060619354
features[43],441,bear,0.18603516,0.23948721587657928
features[43],442,beetle,0.13851929,0.17324598133563995
features[43],443,dolphins,0.16925049,0.24075239896774292
features[43],444,tulip,0.29248047,0.368621826171875
features[43],445,flowers,0.11022949,0.2755764126777649
features[43],446,camel,0.1421814,0.24117417633533478
features[43],447,bowl,0.21807861,0.1590634137392044
features[43],448,stools,0.12072754,0.003176055382937193
features[43],449,bed,0.32284546,0.21282076835632324
features[43],450,bear,0.22796631,0.28647610545158386
features[43],451,furniture,0.31658936,0.38831081986427307
features[43],452,furniture,0.30239868,0.4422095715999603
features[43],453,bunny,0.20059204,0.26093733310699463
features[43],454,otter,0.24160767,0.38104575872421265
features[43],455,kangaroo,0.27386475,0.29895225167274475
features[43],456,kangaroo,0.26031494,0.3416166603565216
features[43],457,lendingtree,0.098602295,0.23710346221923828
features[43],458,stools,0.11276245,0.19720058143138885
features[43],459,peppers,0.32733154,0.26660963892936707
features[43],460,huskies,0.21731567,0.1485050916671753
features[43],461,handsets,0.25915527,0.21031907200813293
features[43],462,poppy,0.2508545,0.25392261147499084
features[43],463,firefox,0.24160767,0.2913747727870941
features[43],464,clock,0.14190674,0.21034222841262817
features[43],465,house,0.181427,0.3720208406448364
features[43],466,infant,0.20223999,0.362331360578537
features[43],467,rat,0.19354248,0.22503818571567535
features[43],468,tree,0.1496582,0.3184572756290436
features[43],469,fish,0.18011475,0.3883747458457947
features[43],470,kangaroo,0.27783203,0.32591551542282104
features[43],471,crocodile,0.16955566,0.35805875062942505
features[43],472,caterpillar,0.2930298,0.233419269323349
features[43],473,camel,0.13430786,0.18811066448688507
features[43],474,tree,0.2451477,0.6168259978294373
features[43],475,dolphins,0.40597534,0.23976372182369232
features[43],476,cabinets,0.2225647,0.29701104760169983
features[43],477,otter,0.12185669,0.18437077105045319
features[43],478,bear,0.18435669,0.2677309811115265
features[43],479,cordless,0.16583252,0.27575480937957764
features[43],480,tree,0.19116211,0.32231003046035767
features[43],481,turtle,0.1928711,0.33232221007347107
features[43],482,sunset,0.123168945,0.23903240263462067
features[43],483,goblet,0.31469727,0.2502885162830353
features[43],484,badger,0.18533325,0.09437918663024902
features[43],485,dinnerware,0.19607544,0.25792786478996277
features[43],486,daughter,0.10296631,0.14150461554527283
features[43],487,fox,0.2281189,0.25101959705352783
features[43],488,bovine,0.29699707,0.2896801233291626
features[43],489,tanks,0.1696167,0.21197852492332458
features[43],490,trees,0.14718628,0.048627015203237534
features[43],491,sofas,0.15167236,0.30508747696876526
features[43],492,orchid,0.374115,0.22713026404380798
features[43],493,seal,0.16186523,0.3078033924102783
features[43],494,motorcycle,0.15097046,0.2841512858867645
features[43],495,mushrooms,0.20758057,0.26758235692977905
features[43],496,dolphins,0.2741089,0.19148169457912445
features[43],497,mushrooms,0.17214966,0.3488369584083557
features[43],498,dolphins,0.38357544,0.32701581716537476
features[43],499,otter,0.15402222,0.1906580626964569
features[43],500,snowmobile,0.123565674,0.236359104514122
features[43],501,townhouse,0.16381836,0.1615690439939499
features[43],502,badger,0.1979065,0.3842548727989197
features[43],503,infant,0.17037964,0.16565510630607605
features[43],504,buses,0.20275879,0.1877697855234146
features[43],505,tulip,0.13238525,0.2435733526945114
features[43],506,dolphins,0.32305908,0.41432300209999084
features[43],507,lizard,0.1449585,0.16347166895866394
features[43],508,sofas,0.24035645,0.3701896369457245
features[43],509,tree,0.15258789,0.18974541127681732
features[43],510,rabbit,0.11727905,0.20589838922023773
features[43],511,camel,0.2906494,0.24283863604068756
