unit,description,sim correlation
119,dotted,0.03393399715423584
120,aluminum,-0.04888022318482399
121,grid,0.1555609554052353
122,jukebox,0.13388721644878387
123,dotted,-0.007740771863609552
124,grille,0.09377153217792511
125,textile,0.021281694993376732
126,wicker,0.043258484452962875
127,illumination,0.21219943463802338
128,weaving,0.07893054932355881
129,stripes,0.07095611095428467
130,fasteners,-0.01616295799612999
131,barcode,0.09861229360103607
132,stripes,0.028398308902978897
133,linen,0.015691427513957024
134,tweed,0.13149067759513855
135,brochure,0.06980448961257935
136,fibers,0.011453789658844471
137,dotted,0.07951036095619202
138,landscapes,0.10816565901041031
139,substrates,0.019988546147942543
140,lattice,0.042044345289468765
141,connectors,-0.0001648318866500631
142,crossword,-0.011822912842035294
143,lace,-0.0013920081546530128
144,exhibits,0.07682016491889954
145,snorkeling,0.11039024591445923
146,peacock,0.028467491269111633
147,maize,0.022279441356658936
148,dotted,0.026346569880843163
149,front,0.018634282052516937
150,dotted,0.023424217477440834
151,descending,-0.094479501247406
152,stripes,-0.02140110544860363
153,juvenile,0.16099169850349426
154,magenta,0.1404811590909958
155,wood,0.0022838034201413393
156,pinkworld,0.18356876075267792
157,humphrey,0.12464495748281479
158,stripes,-0.017195219174027443
159,dotted,-0.02894389070570469
160,blinds,-0.033833570778369904
161,bathroom,0.06680482625961304
162,dotted,-0.059425752609968185
163,striped,-0.03445674106478691
164,tweed,0.12861034274101257
165,yellow,0.1996845155954361
166,zebra,-0.0034124203957617283
167,memorabilia,0.137369766831398
168,dots,0.05319948121905327
169,grid,0.1672622114419937
170,habitat,0.18143096566200256
171,stripe,-0.027108430862426758
172,grid,0.11646076291799545
173,illusion,0.005910482257604599
174,grid,0.18033277988433838
175,dots,0.026172002777457237
176,blanca,0.05408620089292526
177,warranties,0.01715199276804924
178,stripe,0.004893056116998196
179,ivtools,0.14623266458511353
180,silhouette,0.06959375739097595
181,lattice,-0.08410902321338654
182,grid,0.04304980859160423
183,maroon,0.09279833734035492
184,female,0.028861314058303833
185,habitat,0.1100831851363182
186,yellow,0.1340997815132141
187,zebra,-0.013715570792555809
188,leaf,0.06039470061659813
189,tweed,0.12825657427310944
190,segments,-0.05071461945772171
191,dotted,0.016312262043356895
192,fruits,0.09519296884536743
193,juvenile,0.040194518864154816
194,blue,0.08096008747816086
195,fasteners,0.015194662846624851
196,teal,0.09714147448539734
197,checker,0.022760141640901566
198,female,0.08262904733419418
199,purple,0.2554367482662201
200,hypnosis,0.06488040834665298
201,checker,0.04548456892371178
202,textile,0.01452831644564867
203,textile,0.01585969887673855
204,accommodation,0.006089567672461271
205,mesh,0.0777084231376648
206,dotted,0.05167482793331146
207,tigers,0.04288732260465622
208,dotted,-0.012402564287185669
209,lattice,-0.005198841914534569
210,lines,0.07072732597589493
211,shoreline,0.14823919534683228
212,blinds,-0.013093596324324608
213,yellow,0.05936257168650627
214,stripes,0.05383618175983429
215,dotted,-0.019915500655770302
216,lattice,-0.03585631027817726
217,manuscript,0.021888548508286476
218,accommodation,0.023604944348335266
219,zebra,-0.017499424517154694
220,stationery,0.06885118037462234
221,textile,-0.030854009091854095
222,juvenile,0.11859890818595886
223,dotted,-0.0027369926683604717
224,fruits,0.10635187476873398
225,trays,0.050579413771629333
226,banner,0.02310813032090664
227,minimal,0.04175597429275513
228,dotted,0.021300455555319786
229,fruits,0.07026848942041397
230,dotted,0.03615871071815491
231,mating,0.15043342113494873
232,grid,0.06808370351791382
233,dotted,0.0013695911038666964
234,accommodation,-0.005627695936709642
235,mesh,-0.04129446670413017
236,female,0.028456831350922585
237,dotted,-0.07136210799217224
238,facilities,0.11281558871269226
239,window,0.10338462889194489
240,magenta,0.12351802736520767
241,snorkeling,0.1793493628501892
242,lattice,0.01548357680439949
243,bw,0.21394577622413635
244,zebra,0.055286113172769547
245,lattice,-0.0070775654166936874
246,dotted,0.04879646375775337
247,dotted,-0.008839994668960571
248,textile,-0.031160671263933182
249,blue,0.12660396099090576
250,checker,0.019796432927250862
251,yellow,0.17538875341415405
252,grid,0.08578840643167496
253,lattice,-0.038856230676174164
254,textile,0.05769187584519386
255,lattice,0.04184115305542946
256,dotted,0.041263021528720856
257,grid,0.1164068654179573
258,scales,-0.010870479978621006
259,grid,0.13025420904159546
260,habitat,0.10136208683252335
261,dotted,0.051111530512571335
262,dotted,0.04556959122419357
263,exhibits,0.017660535871982574
264,geometric,0.04988890141248703
265,dotted,0.0008373362361453474
266,spiral,0.03488706797361374
267,vibrant,0.2009948194026947
268,orange,0.09390242397785187
269,washington,0.14370404183864594
270,noir,0.11568506807088852
271,dotted,-0.011823460459709167
272,female,0.04309386759996414
273,lymph,0.023189963772892952
274,geometric,0.019038060680031776
275,webs,0.051375892013311386
276,dotted,0.014615151099860668
277,stripe,0.03947673738002777
278,dotted,-0.02970261685550213
279,stripes,-0.02840229868888855
280,curtains,0.05219681188464165
281,yellow,0.18657194077968597
282,grid,0.11198119819164276
283,purple,0.013058610260486603
284,yellow,0.09581358730792999
285,snorkeling,0.2665381133556366
286,curtain,-0.02348940633237362
287,maize,0.053220827132463455
288,patterns,0.1420372873544693
289,grid,0.04263387992978096
290,green,0.18361224234104156
291,red,0.19757096469402313
292,chess,0.022640930488705635
293,instruments,0.07169201225042343
294,wicker,0.06807083636522293
295,zebra,0.010740907862782478
296,lattice,-0.07711842656135559
297,midway,0.007163092494010925
298,textile,0.07494112849235535
299,mesh,-0.031612638384103775
300,dotted,0.04025792330503464
301,grid,0.02588503621518612
302,dotted,0.05836018547415733
303,linen,0.07079647481441498
304,checker,-0.0404263511300087
305,lattice,-0.0049522011540830135
306,accommodation,0.024677596986293793
307,magenta,0.06875088065862656
308,dotted,0.041186824440956116
309,purple,0.32381123304367065
310,grid,0.04257793724536896
311,wicker,0.062259774655103683
312,venue,0.01698852889239788
313,juvenile,0.14478528499603271
314,garrison,-0.028875812888145447
315,statesman,0.05591806769371033
316,dotted,0.010282721370458603
317,green,0.2510736286640167
318,colorful,0.09757925570011139
319,yellow,0.19727620482444763
320,grid,0.1717800498008728
321,lattice,-0.05280672013759613
322,stripes,0.095501609146595
323,grid,0.08101207762956619
324,surface,0.03433305397629738
325,greed,0.018013684079051018
326,capsules,-0.03747449815273285
327,checker,0.020810283720493317
328,radiator,-0.004570349119603634
329,atmospheric,-0.05616647005081177
330,dotted,0.01835821382701397
331,dotted,-0.0223399605602026
332,greed,0.007454171311110258
333,snorkeling,0.3738738000392914
334,stripes,-0.05728653818368912
335,zebra,0.01715914160013199
336,cables,-0.046440865844488144
337,printable,0.12179908156394958
338,membrane,-0.0814397782087326
339,teamwork,0.15334616601467133
340,magenta,0.07020272314548492
341,shelving,0.036417197436094284
342,vendors,0.1508224457502365
343,lattice,0.06215040385723114
344,magenta,0.15962153673171997
345,fruits,0.11623001843690872
346,rainbow,0.04770657420158386
347,pink,0.1080985888838768
348,stripe,0.004999315366148949
349,habitat,0.0969875156879425
350,striped,-0.028121525421738625
351,dotted,0.06345940381288528
352,juvenile,0.10379883646965027
353,greed,0.03222213312983513
354,textile,-0.00842952448874712
355,vendors,0.16670426726341248
356,dotted,-0.0238079484552145
357,habitat,0.15912634134292603
358,orange,0.12425011396408081
359,checker,0.008899729698896408
360,textile,0.044796817004680634
361,mating,0.10112078487873077
362,menus,0.09516119956970215
363,purple,0.33832454681396484
364,imac,0.05192963033914566
365,juvenile,0.0709906667470932
366,zebra,0.059589240700006485
367,fibers,0.0383608415722847
368,curtain,-0.013307512737810612
369,webs,0.12362067401409149
370,zebra,-0.006286076735705137
371,landing,0.060127824544906616
372,segments,-0.04101989045739174
373,stripes,0.0044146752916276455
374,window,0.0402812734246254
375,mesh,0.03829331323504448
376,dotted,-0.019781917333602905
377,bookshelf,0.13664019107818604
378,stripes,0.014437144622206688
379,garrison,-0.02712927758693695
380,dots,0.04531727358698845
381,lattice,0.02297435887157917
382,blue,0.02637343481183052
383,checker,-0.009463075548410416
384,texture,-0.02820742316544056
385,net,-0.027355482801795006
386,anchorage,0.03586253523826599
387,garrison,-0.01928624138236046
388,surface,0.03687150403857231
389,checker,0.031482502818107605
390,kernels,0.05910850688815117
391,checker,0.03506375476717949
392,green,0.23321697115898132
393,dotted,0.11575591564178467
394,maize,0.06891177594661713
395,snorkeling,0.12129045277833939
396,juvenile,-0.03241398558020592
397,checker,0.07568982988595963
398,dotted,0.00893847644329071
399,magenta,0.038637924939394
400,hostels,-0.0005506500019691885
401,vegetation,0.1759883612394333
402,dots,0.04107857123017311
403,stripe,-0.022605309262871742
404,slashdot,0.00904104020446539
405,dotted,0.06292521208524704
406,black,0.15165677666664124
407,lines,0.03233054280281067
408,dotted,0.05325987935066223
409,embroidered,-0.02440671995282173
410,grid,0.1802908480167389
411,checker,0.017750198021531105
412,dots,0.03923904150724411
413,pendants,0.023150019347667694
414,profile,0.023721305653452873
415,quilting,0.021362993866205215
416,specimen,0.015415330417454243
417,pattern,0.05954279750585556
418,fiery,0.26266276836395264
419,diving,0.1002437099814415
420,landscapes,0.0967978909611702
421,oem,0.12089134007692337
422,lines,0.12302342802286148
423,zebra,0.021816043183207512
424,performers,0.10048426687717438
425,grid,0.15296369791030884
426,greed,0.032041504979133606
427,guess,0.04319321736693382
428,curl,0.036030229181051254
429,checker,0.055955611169338226
430,merchandise,0.05114920064806938
431,stripes,-0.05587359145283699
432,tweed,0.09089063853025436
433,teal,0.046642009168863297
434,aviation,0.014940346591174603
435,stripe,0.08579008281230927
436,checker,0.015701817348599434
437,decks,-0.03259499743580818
438,geometric,0.037012193351984024
439,crossword,0.06897181272506714
440,dotted,0.07078120112419128
441,blue,0.16289976239204407
442,foods,0.17552880942821503
443,magenta,0.17118693888187408
444,mating,0.1295642852783203
445,checker,-0.003615552792325616
446,accommodations,-0.005670094396919012
447,lattice,0.005577010568231344
448,leaf,0.04774313420057297
449,female,0.02792126126587391
450,mbps,0.07600899040699005
451,zebra,-0.026963021606206894
452,grid,0.09838160872459412
453,textile,0.010164853185415268
454,female,0.06481345742940903
455,kernels,0.09142423421144485
456,dotted,0.03492654114961624
457,dotted,-0.03611123934388161
458,green,0.09368045628070831
459,juvenile,0.01319423783570528
460,fibers,0.06597508490085602
461,mosaic,0.09172937273979187
462,stripe,-0.03132864087820053
463,dotted,0.015654312446713448
464,textile,-0.04533331096172333
465,segments,-0.0009379946859553456
466,grid,0.09157508611679077
467,magenta,0.05873426795005798
468,orange,0.13544966280460358
469,lattice,0.02077980898320675
470,dotted,0.01924310252070427
471,purple,0.17427292466163635
472,rainbow,0.05023384094238281
473,zebra,0.004072453826665878
474,puzzles,0.032278452068567276
475,lattice,-0.09342920035123825
476,dark,0.1256130486726761
477,dotted,0.0312226302921772
478,zebra,0.035288553684949875
479,dots,0.09304415434598923
480,grid,0.15453660488128662
481,grid,0.07808329910039902
482,juvenile,0.02374669723212719
483,roofing,0.08708227425813675
484,blinds,0.05919021740555763
485,dotted,0.09970806539058685
486,yellow,0.15923447906970978
487,dotted,-0.10923969000577927
488,mating,0.12761221826076508
489,specimens,-0.004810274112969637
490,textile,0.005560569930821657
491,dotted,0.06036486476659775
492,chess,0.07938377559185028
493,stripe,0.0008072979399003088
494,blue,0.14877702295780182
495,spider,-0.009773080237209797
496,stripes,-0.0011591219808906317
497,grid,0.16814912855625153
498,pinkworld,0.052256710827350616
499,dotted,0.0036931356880813837
500,dotted,-0.0620739720761776
501,worksheet,-0.01048567146062851
502,checker,0.0034241408575326204
503,grille,0.061390433460474014
504,lattice,0.028578191995620728
505,habitat,0.0020684045739471912
506,pinkworld,0.04992786422371864
507,landing,0.18919166922569275
508,dotted,0.09249934554100037
509,noir,0.13629774749279022
510,woven,-0.06774131953716278
511,fruits,0.023494115099310875
