unit,description,sim correlation
605,Human hands,0.08368620276451111
606,Faces of animals,0.09642160683870316
607,Diagonal lines,0.07360035926103592
608,Animals,0.2166808843612671
609,Circular objects,0.22215141355991364
610,Rounded edges in pictures,-0.04667932167649269
611,Red and orange objects,0.03945713862776756
612,Animals and circular objects,0.08865125477313995
613,Faces of animals,0.33384308218955994
614,Red objects,-0.010471781715750694
615,People,0.18952304124832153
616,Curved lines,0.1011972576379776
617,Edges of objects,0.03388756141066551
618,Dog heads,0.04774361103773117
619,Circular objects,0.11539480090141296
620,Bottles,0.09232836961746216
621,Birds,-0.033543772995471954
622,Monkeys and the sky,-0.0038103442639112473
623,Horns of animals,0.015174624510109425
624,Dog heads,0.006092347204685211
625,Circular objects,0.12930285930633545
626,Circular objects,-0.049705639481544495
627,Circular objects,0.03908831998705864
628,The sky or walls,0.01359060313552618
629,Checkered objects,0.07268672436475754
630,The corners,0.044964637607336044
631,Circles,0.06844191998243332
632,Faces of people,0.06093049794435501
633,Orange and red objects,0.08191647380590439
634,Rounded edges in pictures,-0.04078211635351181
635,Red scarves,0.11648159474134445
636,Buildings,0.21857289969921112
637,Horizontal lines,0.057095006108284
638,Circular objects,0.006194890011101961
639,Stripes,0.10190808773040771
640,Layered places,0.058047376573085785
641,Rounded edges in pictures,-0.029069634154438972
642,Grids,0.1304486244916916
643,Vehicles,0.1385810226202011
644,Animal heads,0.10611569881439209
645,Animals and flowers,-0.015209989622235298
646,Center part of flowers,0.04413595050573349
647,Stripes,0.04942067340016365
648,Animal collars,0.11860892176628113
649,Metallic objects,0.08926699310541153
650,Brighter areas in objects,-0.0023533166386187077
651,Nature,0.1370256543159485
652,Beaks of birds,0.02320498414337635
653,Faces,0.04046311601996422
654,Black and white colored backgrounds,0.07823394238948822
655,Food,0.22068652510643005
656,Green areas in picture,0.18292628228664398
657,White skin,0.13750559091567993
658,Rectangular objects,0.20021140575408936
659,Dog ears,0.04286475107073784
660,Rounded edges in pictures,0.04317224398255348
661,White areas,0.05238698422908783
662,Living things,-0.10957285761833191
663,Circles,0.03725925087928772
664,Areas of red,0.041175730526447296
665,Dog noses,0.05836911499500275
666,Vehicles,0.2064494788646698
667,Diagonal lines,-0.09063348174095154
668,Circular objects,0.12949244678020477
669,Diagonal lines,-0.017610009759664536
670,Edges of objects,0.030382664874196053
671,Rounded edges in pictures,-0.04024868085980415
672,Dog ears,0.18390008807182312
673,Birds,-0.02431057021021843
674,Metal objects,0.1181173101067543
675,Water,0.09146513789892197
676,Hats,0.04207706078886986
677,Dogs and other animals,0.5679571628570557
678,Diagonal lines,-0.004888807889074087
679,Similar patterns,-0.038199033588171005
680,Faces of animals,0.033327940851449966
681,Dog heads,0.11232136934995651
682,The tops of objects,0.054609645158052444
683,Rounded objects,0.06882001459598541
684,Faces of things,0.05567862093448639
685,Red circles,0.018572062253952026
686,Orange objects,0.06806647032499313
687,Rounded edges in pictures,-0.0012989158276468515
688,Blue objects,0.2587277591228485
689,Rounded objects,0.03597237169742584
690,Dogs and other animals,-0.09359530359506607
691,Similar color patterns,0.030908318236470222
692,Animal ears,-0.0028941610362380743
693,Poles and legs,0.14944295585155487
694,Dog ears,0.09246692061424255
695,The left side of a object,0.0421270914375782
696,Diagonal lines,0.061199676245450974
697,Mobile items,-0.10254286229610443
698,Stripes,0.12484542280435562
699,The tops of buildings,0.11580691486597061
700,Dog faces,0.12938563525676727
701,Eyes and spots,0.13533465564250946
702,Diagonal lines,0.02245279960334301
703,The corners of rectangular objects,0.053525958210229874
704,Spoke-like protrusions,0.1605069488286972
705,Circular objects,-0.05012040585279465
706,People,0.054177094250917435
707,Dog heads,0.22095917165279388
708,People,0.12556485831737518
709,Circular objects,0.04270419105887413
710,Faces of things,-0.026816969737410545
711,Animal heads,-0.11541583389043808
712,Animals and circular objects,-0.0647992268204689
713,Rounded edges in pictures,0.041733190417289734
714,Food,0.1872739940881729
715,The top of a circle,0.014967821538448334
716,Circles,0.10461010038852692
717,Vertical lines,0.07122992724180222
718,Brown dogs,0.022802084684371948
719,The color black and white,0.13814197480678558
720,Ties and socks,0.16490225493907928
721,Bugs,0.16482987999916077
722,Red and orange colored objects,0.0016480329213663936
723,Buildings,0.12566888332366943
724,People and water,0.10183019936084747
725,Animal eyes,0.13790667057037354
726,The sky,0.26191526651382446
727,Rounded edges in pictures,0.026710664853453636
728,Animals and circular objects,0.06467686593532562
729,"Person, animal",0.031516216695308685
730,Rounded edges in pictures,0.02071300335228443
731,Metal objects,0.07807082682847977
732,The ground,0.16853074729442596
733,Heads and hats,0.12848085165023804
734,Jack-lanterns,0.06920095533132553
735,Bottles and towers,0.09876588732004166
736,Circles,0.0675208643078804
737,The background,-0.01583866961300373
738,Water,0.23451270163059235
739,Edges of objects,-0.058577511459589005
740,Dog heads,0.07119843363761902
741,Faces,0.038779668509960175
742,Animal collars,0.1026960015296936
743,Rounded edges in pictures,-0.01992209255695343
744,Circular objects,0.07394647598266602
745,The area around the head,-0.018420297652482986
746,Specific patterns,0.11088445782661438
747,Chain-link fence and tile,0.07468703389167786
748,Circular objects,0.07653656601905823
749,The color yellow,0.022493083029985428
750,Red colored objects,0.02316296473145485
751,Edges of objects,-0.018632883206009865
752,Similar patterns,0.08180633932352066
753,Dog heads,0.06994611769914627
754,Musical instruments,0.009000848978757858
755,Similar color patterns,0.023102862760424614
756,Red colored objects,0.03760074824094772
757,Metal objects,0.08851949870586395
758,Diagonal lines,0.004195583984255791
759,Dogs and balls,0.06458549946546555
760,Edges of objects,-0.05974121019244194
761,Yellow dots,-0.007212353870272636
762,Similar patterns,0.24990156292915344
763,Circular objects,0.01810838282108307
764,Circles,0.02472533844411373
765,Circular objects,0.11743278801441193
766,Similar color patterns,0.01796879991889
767,Animal heads,0.21977868676185608
768,Faces of animals,0.050764404237270355
769,Faces of animals,0.0248882919549942
770,The middle of objects,-0.0026609525084495544
771,Faces,0.02943555638194084
772,Green areas in picture,0.2027784138917923
773,Eyes of animals,0.21622438728809357
774,Metal hooks,0.04559701681137085
775,Edges of objects,0.030535802245140076
776,Animal heads,0.08203324675559998
777,Rounded edges in pictures,0.028533484786748886
778,Nature,0.02700769528746605
779,Metal objects,0.10779518634080887
780,Dogs,0.29496562480926514
