unit,description,sim correlation
126,Bookcases,0.24755626916885376
127,Red objects,0.04609278216958046
128,Bridges,-0.028647033497691154
129,Nature,0.39910629391670227
130,Writing on signs,0.2344759851694107
131,Lights,0.3077041208744049
132,Sports fields,0.381171315908432
133,Reflective surfaces,0.06567235291004181
134,Flowers,0.26351940631866455
135,Rows of chairs,0.2446344941854477
136,Water towers,0.2923014760017395
137,Circular objects,0.059528008103370667
138,"Buildings, doors, and windows",0.26592808961868286
139,Windmills,0.22283832728862762
140,Vertical line patterns,0.18729078769683838
141,Human hands,0.09253029525279999
142,Buildings,0.24275782704353333
143,Vertical line pattern on objects,0.04170185700058937
144,People and hockey ice,0.3079058527946472
145,Red telephone booths,0.1362488716840744
146,Books and bookshelves,0.035062823444604874
147,Lighthouses,0.25444215536117554
148,Signs and signs,0.24181106686592102
149,Cliffs and cliffs,0.2142915576696396
150,Buildings and people,0.11369024217128754
151,Arches,-0.02421693690121174
152,The ground,-0.013663878664374352
153,Garage doors,0.22194623947143555
154,Volcanoes and mountains,0.21390153467655182
155,Bales of hay,0.05981579050421715
156,Furniture,0.16381452977657318
157,Tables,0.28350523114204407
158,Towers and mountains,0.09765489399433136
159,Poles,0.06689651310443878
160,Sports shirts,0.30724334716796875
161,Shelves and signs,0.22847653925418854
162,Rounded edges in pictures,-0.057595811784267426
163,People in the places,0.06466396898031235
164,Water and people,0.07856427878141403
165,Garage doors,0.23813684284687042
166,People eating food,0.24637115001678467
167,Train track and train tracks,0.3542044162750244
168,Circular objects,-0.0247831791639328
169,The ground,0.09832749515771866
170,Vehicles and roads,0.12517201900482178
171,Faces and bookshelves,0.15890517830848694
172,Faces of human beings,0.005804633256047964
173,"Person, clothing",0.22639015316963196
174,Sports shirts,0.19850732386112213
175,Diagonal lines,0.039969779551029205
176,"People, structure, grass",-0.018692312762141228
177,Birds,0.1800343096256256
178,Vertical lines,-0.018472468480467796
179,Arches,0.039467841386795044
180,Flowers in the plants,0.2710215151309967
181,Buildings and trees,0.34606871008872986
182,"People, animals, car",0.15651172399520874
183,Pink colored objects,0.1585867702960968
184,Animal legs,0.12076468020677567
185,People,0.04618244990706444
186,Tops of cathedrals,0.04952435940504074
187,Stone and wooden structures,0.16820873320102692
188,Red objects,0.16337239742279053
189,Rooms,0.18150386214256287
190,Windmills,0.04350860044360161
191,Buildings,-0.027477608993649483
192,Towers,0.3940315246582031
193,Bridges,0.1266041100025177
194,Faces of people,0.006767835468053818
195,Vertical lines,0.06156367063522339
196,Slanted rooftops,0.12023649364709854
197,The ceiling,0.20510800182819366
198,Buildings and poles,0.10406715422868729
199,Stone structures,0.22349070012569427
200,People,0.04053580015897751
201,Buildings,0.11626658588647842
202,Windows on a train,0.06651980429887772
203,Stairs,0.4595571756362915
204,Grass,0.15831336379051208
205,Food and shelving,0.2353571653366089
206,Arches,0.15555140376091003
207,Books and bookshelves,0.20863647758960724
208,People,0.09693396836519241
209,Windows,0.0176268070936203
210,Computer screens and a computer,0.25991058349609375
211,Athletes playing sports,0.3110136389732361
212,Red and white objects,0.008375955745577812
213,Buildings,0.35785406827926636
214,Lights,0.4941302239894867
215,Buildings,0.0876907929778099
216,Faces,0.21936260163784027
217,Diagonal lines,0.11271252483129501
218,Plane and planes,0.3080331087112427
219,Roads,0.4166933596134186
220,Red and white colored objects,0.13174717128276825
221,Green grass,0.3508182168006897
222,Sloped roofs and buildings,0.15461261570453644
223,Old seaside town,-0.03616967797279358
224,Buildings,0.3032221496105194
225,Furniture and doors,0.30490410327911377
226,The ground,0.10443219542503357
227,A water tower in the distance,0.1304471492767334
228,Windows,-0.047302260994911194
229,Mma fighters,0.19436922669410706
230,Lights,0.2789687216281891
231,Sports fields,0.049754798412323
232,Buildings,0.3190325200557709
233,Arches,0.12925423681735992
234,People,0.05325929820537567
235,Green gross,0.06764065474271774
236,Towers,0.15332771837711334
237,Nature,0.028964990749955177
238,The legs of animals,0.029193740338087082
239,Arches and rock formations,0.2565469443798065
240,The ground,0.11108271777629852
241,Walkways,0.05315437912940979
242,Rectangular objects,0.030155867338180542
243,White skin,0.08472788333892822
244,Water,0.328830748796463
245,Buildings,0.24341905117034912
246,Vehicles and planes,0.4065597355365753
247,Beds,0.2592943608760834
248,"Person, animal",0.15064886212348938
249,Red telephone booths,0.16258729994297028
250,Buildings,0.11838474124670029
251,Windmills,0.18868324160575867
252,People eating cake,0.18280474841594696
253,Circular objects,0.0941358432173729
254,Athletes,0.15363115072250366
255,Buildings,0.0921703428030014
256,Buses,0.26043328642845154
257,Windows,0.01630794256925583
258,Areas around a central focus,0.003999956417828798
259,Food,0.25763511657714844
260,Red objects,0.03611843287944794
261,People,-0.029307687655091286
262,The ground,0.19643625617027283
263,Buildings,0.24234901368618011
264,Red and yellow objects,0.13225136697292328
265,Items with straight features,-0.013995026238262653
266,Vehicles,0.22432471811771393
267,Buildings,0.18418216705322266
268,Buses and vehicles,0.20356521010398865
269,People and bikes,-0.0380973145365715
270,The ground,-0.029620172455906868
271,Blue colored objects,0.1482132524251938
272,Bridges,0.2865062355995178
273,Green grass,-0.02784985676407814
274,Trees and grass,0.31090986728668213
275,The ground,0.06986738741397858
276,Rounded edges in pictures,-0.05139831081032753
277,The ground,0.11758160591125488
278,Nature,0.16828587651252747
279,Nature,0.2813909947872162
280,Nature,0.15074259042739868
281,"People, food",0.20826958119869232
282,Buildings and people,0.2841123640537262
283,A table,0.21882449090480804
284,Sports stadiums,0.2701026201248169
285,Wooden sheds and lockers,0.18752312660217285
286,Green grass,0.3606528043746948
287,Buildings,0.18357351422309875
288,Food,0.3365781605243683
289,Volcanoes and mountains,0.30182862281799316
290,Buildings,0.04769659787416458
291,Dog heads,0.2326912134885788
292,Books and bookshelves,0.2122371345758438
293,Green grass,-0.04635118693113327
294,Buildings,0.22125118970870972
295,Circular objects,0.06157586723566055
296,Buildings,0.1267053782939911
297,Green grass,-0.020533334463834763
298,Wooden furniture,0.2164827138185501
299,Diagonal lines,-0.04494208097457886
300,Buildings and signs,0.19368407130241394
301,The water,0.2879106402397156
302,Mountains and valleys,0.3087189197540283
303,Circular objects,0.1422487199306488
304,Trees and mountains,0.2714754045009613
305,Water and planes,0.18701691925525665
306,Buildings,0.07148798555135727
307,Bridges and gazebos,0.1135338619351387
308,Circular objects,0.14633136987686157
309,Windows,0.02705397456884384
310,Sink in a room,0.28362637758255005
311,Buildings,-0.050536420196294785
312,Green grass,0.05316169932484627
313,Towers,0.22388067841529846
314,Towers,0.1358736902475357
315,Roads,0.08785860985517502
316,Towers,0.20356327295303345
317,Computer screens and a computer,0.33605653047561646
318,Counters and washing machines,0.2051744908094406
319,Towers,0.18569505214691162
320,Buildings,0.11436888575553894
321,Balls and circular objects,0.1220257356762886
322,Garage doors,0.24408315122127533
323,People playing sports,0.10628915578126907
324,People,0.09386704117059708
325,Furniture,0.3209924101829529
326,Nature,0.4361080229282379
327,Plants,0.1730985939502716
328,Pools,0.019261129200458527
329,People,0.009809154085814953
330,People,0.13627688586711884
331,Vertical line pattern on objects,0.18629902601242065
332,Landscapes,0.4657355844974518
333,Buildings,-0.014339629560709
334,Ocean water,0.01063199806958437
335,The legs of animals,0.1802874356508255
336,Water,0.3142322599887848
337,Counters and medical personal,0.15489967167377472
338,People and hockey ice,0.3474624454975128
339,Pools and pools,0.24654506146907806
340,The ocean,0.43407031893730164
341,Yellow objects,0.15063737332820892
342,Trees and grass,0.3262142837047577
343,People,0.16691863536834717
344,Diagonal lines,0.07582736760377884
345,Bookcases,0.1369805634021759
346,Trees and skeleton,0.05534148961305618
347,Mountains and valleys,0.32330387830734253
348,Green grass,-0.06412439793348312
349,Pink colored objects,0.04625514894723892
350,Furniture and doors,0.1359778642654419
351,Heads and hats,0.10961654037237167
352,Buildings,-0.039045173674821854
353,Furniture,0.29527658224105835
354,Trees,0.2530512809753418
355,"Person, table",0.18653038144111633
356,Animals,0.24459892511367798
357,The ceiling,0.14877529442310333
358,Red and white colored objects,0.08869852125644684
359,The ground,0.11945214867591858
360,Buildings,0.07534226030111313
361,People,0.055684711784124374
362,Blue colored objects,0.0866977870464325
363,Plants and flowers,0.20659689605236053
364,Windows,-0.0073387096635997295
365,People,0.12535157799720764
366,Shelving,0.050195105373859406
367,Hallways,0.26079219579696655
368,Windmills,0.5893967747688293
369,Vertical lines,0.03234110772609711
370,Flames,0.18528899550437927
371,Furniture,0.1690293699502945
372,Sports stadiums,-0.03331347927451134
373,People,0.03523033484816551
374,Sports stadiums,0.0895410031080246
375,"People, food",0.2237240970134735
376,Train rides,0.15157495439052582
377,Vertical line pattern on objects,0.17304334044456482
378,Arches and arches,0.3108978271484375
379,Diagonal lines,-0.016869140788912773
380,Tents,0.13667231798171997
381,Roofs,0.21137762069702148
382,A bed in a bedroom,0.28992822766304016
383,Wheel of a car,0.18796972930431366
384,Closets,0.2712928354740143
385,Vehicles,0.21242554485797882
386,Buildings,0.022889504209160805
387,Buildings,-0.033477190881967545
388,Chairs,0.36241549253463745
389,Towers,0.09967490285634995
390,Arches,0.05112067237496376
391,Buildings and people,0.08241989463567734
392,Animals and water,0.08421334624290466
393,White objects,0.10037174820899963
394,Arches,0.23770925402641296
395,Circular objects,0.07405426353216171
396,People,0.028442736715078354
397,Windows,0.12095973640680313
398,Diagonal lines,0.20159319043159485
399,Flowers and potted plants,0.38365429639816284
400,Windows,0.057601336389780045
401,Buildings,0.2202683985233307
402,Diagonal lines,0.06102316826581955
403,The ground,0.019872818142175674
404,People and roofs,0.17199403047561646
405,Red telephone booths,0.23906855285167694
406,The ground,0.14887680113315582
407,Vertical line patterns on objects,0.10170413553714752
408,Arched entry way,0.2674982249736786
409,People,0.0012619884219020605
410,Trees and mountains,0.21458959579467773
411,Beds,0.16117991507053375
412,Circular objects,0.13731522858142853
413,Towers,0.1297488808631897
414,Lights,0.28201985359191895
415,Towers,0.08637610822916031
416,The ocean,0.21040311455726624
417,Food,0.3399771451950073
418,Furniture,0.3225231170654297
419,Furniture,0.16635358333587646
420,Furniture,0.3373032510280609
421,Furniture,0.2612341344356537
422,"People, structure, grass",-0.004000118933618069
423,Water,0.2500695288181305
424,Triangular shapes,0.011325503699481487
425,Garage doors,0.08546720445156097
426,Food,0.16996605694293976
427,Vehicles and towers,0.07859191298484802
428,Items with designs,0.011716330423951149
429,People and snow,0.2932462692260742
430,Furniture,0.18721221387386322
431,Faces of people,0.05203363299369812
432,Rooms,0.03987636789679527
433,Crowds,0.14643359184265137
434,Diagonal lines,-0.03028254210948944
435,Pink and purple objects,0.23575085401535034
436,People,0.1016312837600708
437,Vehicles and planes,0.3284268379211426
438,Lights,0.3361831307411194
439,People eating food,0.18412412703037262
440,"Sky, aquatic life",0.22709639370441437
441,Cars and planes,0.16211792826652527
442,The tops of buildings,0.05608775466680527
443,A watchtower,0.02257492206990719
444,Vehicles,0.3420513868331909
445,Bright yellow colored objects,0.029228314757347107
446,"The sky, signs, signs, signs, signs, signs, signs,",0.18137449026107788
447,Buildings and water,0.1422414928674698
448,Grass and trees,0.21721628308296204
449,Walkways,0.13417679071426392
450,Windmills,0.3116719126701355
451,Trees,0.23775614798069
452,Nature,-0.025485625490546227
453,Vehicles,0.5535733699798584
454,"Trees, people",0.11860495805740356
455,Buildings,0.31948918104171753
456,Circular objects,-0.028386592864990234
457,Arches,0.050794683396816254
458,Water reflections,0.2499363124370575
459,Buildings,0.1405339539051056
460,The ground,-0.012748978100717068
461,Doors,0.05151290073990822
462,The sky,0.05624324455857277
463,The ground,0.21181418001651764
464,The ground,0.042752232402563095
465,Green grass,-0.015379929915070534
466,Buildings and people,0.2398974895477295
467,Pools and sinks,0.44830620288848877
468,Fences,0.16279920935630798
469,Diagonal lines,0.009056688286364079
470,People,0.09085241705179214
471,Furniture,-0.009167765267193317
472,People,0.046995487064123154
473,Vertical lines,-0.004665314219892025
474,Items with straight features,0.034705545753240585
475,Buildings and archways,0.2349206507205963
476,Furniture,0.25702807307243347
477,Buildings,0.5021331906318665
478,Vehicles,0.04529793560504913
479,Windows,0.01933704875409603
480,Buildings and water,0.17476090788841248
481,Green grass,0.07480768859386444
482,Furniture,0.044634267687797546
483,Water,0.4549054801464081
484,Buildings,0.011285779066383839
485,Buildings,0.23407042026519775
486,Pools and sinks,0.24050332605838776
487,Crowds,0.33113154768943787
488,Arches,-0.03706147149205208
489,Produce,0.3019878566265106
490,Peoples legs,0.07277780771255493
491,Oil derek,0.18061015009880066
492,Buildings,0.06750558316707611
493,Animals,0.2660762667655945
494,Diagonal lines,-0.03634847700595856
495,Furniture,0.16526515781879425
496,Lights,-0.048379890620708466
497,Windows,0.011463033966720104
498,Hallways,0.20936661958694458
499,Beds,0.1612430065870285
500,Tall buildings,0.03491220250725746
501,Water towers,0.14788757264614105
502,Books,0.2723064422607422
503,Volcanoes and eruptions,0.35427388548851013
504,People,0.0825391337275505
505,The ground,-0.030888887122273445
506,Doors and windows,0.23862268030643463
507,People,0.048962607979774475
508,Electronics,0.283935010433197
509,Items with straight features,-0.018630579113960266
510,Bridges,0.05817572399973869
511,Cars and buildings,0.13410523533821106
