unit,description,sim correlation
151,Faces of human beings,0.0076738507486879826
152,Multicolored objects,0.22766856849193573
153,Rooms,0.16468462347984314
154,The corners,-0.008253748528659344
155,Books and bookshelves,0.16846971213817596
156,A ticket vender,-0.013160869479179382
157,Circular objects,-0.0022357054986059666
158,The bottom of monitors and screens,0.12098824977874756
159,Vertical lines,0.031118573620915413
160,Faces of human beings,0.003718330292031169
161,Red objects,0.3380846083164215
162,Roads,0.2743868827819824
163,Rows of chairs,0.06276120990514755
164,Diagonal lines,0.04594145715236664
165,Green colored objects,0.0240908432751894
166,Circular objects,-0.08166053146123886
167,Faces of human beings,0.04158924147486687
168,Horizontal lines,-0.08975721895694733
169,Vertical lines,0.1575525850057602
170,Electronics,0.08951085060834885
171,Vertical lines,0.017751114442944527
172,The top of buildings,0.09202717989683151
173,People,0.039129216223955154
174,Vertical lines,-0.01787675730884075
175,Pink colored objects,0.0007558600627817214
176,People 's faces,-0.03412995859980583
177,People,0.04480472207069397
178,The sky,0.1307309865951538
179,A water tower in the distance,-0.012776692397892475
180,Red and white colored objects,0.06377992033958435
181,The corners,-0.03063712641596794
182,People,0.06019454076886177
183,Green objects,0.22537942230701447
184,The ground,0.18664740025997162
185,Red and white colored objects,0.03990878164768219
186,Diagonal lines,-0.08880367875099182
187,Towers,0.08800216019153595
188,Circular objects,0.10677894204854965
189,Rectangular objects,0.040221307426691055
190,Green colored objects,-0.025326963514089584
191,Diagonal lines,-0.05175076797604561
192,Faces,0.10476676374673843
193,Yellow objects,0.13283796608448029
194,Red and white colored objects,0.018477236852049828
195,Landscapes,-0.07038047164678574
196,People and trees,-0.06792344152927399
197,Grass,0.18103523552417755
198,Legs and poles,0.044633541256189346
199,Old seaside town,0.012177377007901669
200,Stairs,0.1465768963098526
201,Circular objects,0.05913347005844116
202,Walls,0.10882803797721863
203,People,0.011177849024534225
204,Faces of human beings,0.04400821402668953
205,Green grass,0.19592541456222534
206,The ground,-0.09235036373138428
207,Coffee shops,0.0296165831387043
208,Water in the water,0.22567355632781982
209,A grid-like pattern,0.25161153078079224
210,The ground,-0.04949001595377922
211,Circular objects,0.020780866965651512
212,Diagonal lines,0.0017400783253833652
213,Vertical lines,0.059637174010276794
214,Balls and other objects,0.02304387092590332
215,The ground,-0.014741756021976471
216,The sky,0.21771320700645447
217,The corners,0.05048311501741409
218,Vertical lines,0.016014203429222107
219,Older buildings,0.07127813249826431
220,Faces of human beings,0.0009848685003817081
221,Red and white colored objects,0.08017037063837051
222,Trees,-0.009400773793458939
223,Buildings,-0.04454762116074562
224,White colored objects,0.06496526300907135
225,Circular objects,0.04367360100150108
226,Windmills,-0.02437407895922661
227,Lights,0.17161956429481506
228,Red and yellow objects,0.2633030414581299
229,The sky,-0.00023883099493104964
230,Windows,0.04311644658446312
231,"Spires, spires, and palaces",0.12803471088409424
232,Circular objects,0.05640394985675812
233,People,0.011137917637825012
234,Red and purple objects,0.20783093571662903
235,The ground,0.040962159633636475
236,The sky,-0.050768058747053146
237,Faces,0.04340454190969467
238,Arches and circles,0.024583732709288597
239,The left side of a building,-0.00866805948317051
240,Black and white colored objects,-0.011696137487888336
241,Stripes,0.06925909966230392
242,Faces,0.14551910758018494
243,People playing sports,0.18978750705718994
244,Vertical lines,0.1202763020992279
245,Vertical lines,-0.10891354829072952
246,Blue objects,0.1488380879163742
247,Circular objects,-0.028448428958654404
248,Pink colored objects,0.018881576135754585
249,Trees,0.2576901912689209
250,Striped objects,0.018547212705016136
251,Green objects,0.1114010363817215
252,White colored objects,0.01764342188835144
253,Vertical lines,-0.024257836863398552
254,Circular objects,-0.01527402363717556
255,Car wheels,0.07149268686771393
