unit,description,sim correlation
121,aqueduct,0.17553527653217316
122,railing,0.19367624819278717
123,lid,0.06851466000080109
124,shade,0.017011046409606934
125,horse,0.22547592222690582
126,food,0.02124706842005253
127,lid,0.10255829989910126
128,painted,-0.0031877399887889624
129,roof,0.16665108501911163
130,car,0.250332772731781
131,fireplace,0.10684509575366974
132,"polka, dotted",0.10233034938573837
133,painting,0.04819134995341301
134,crosswalk,0.06922221183776855
135,"polka, dotted",0.03702223673462868
136,painted,-0.040855683386325836
137,purple color,0.20668764412403107
138,striped,0.07374850660562515
139,spiralled,-0.00633280398324132
140,car,0.29762911796569824
141,cat,0.1413251757621765
142,hair,0.09849167615175247
143,pool table,0.048872124403715134
144,shop window,0.06929311901330948
145,top,9.063954348675907e-05
146,crystalline,0.026955613866448402
147,bed,0.09286202490329742
148,arm,0.14040571451187134
149,drawer,0.054209984838962555
150,plant,0.19026368856430054
151,ceiling,0.13097728788852692
152,ball pit,0.23431158065795898
153,chequered,-0.02831292152404785
154,freckled,0.10945388674736023
155,bookcase,0.1226569414138794
156,black color,0.11990978568792343
157,wheel,0.06891091167926788
158,painting,0.020903144031763077
159,cobwebbed,-0.00994466058909893
160,monitor,0.08199729025363922
161,red color,0.28545013070106506
162,highway,0.22469660639762878
163,monitor,0.04858678579330444
164,pot,0.023726681247353554
165,"polka, dotted",0.03862284496426582
166,wheel,-0.003843478625640273
167,hair,0.05575263127684593
168,roof,0.11650446057319641
169,curtain,0.15808086097240448
170,zigzagged,0.02023785002529621
171,screen,0.038291122764348984
172,headboard,0.027566945180296898
173,car,0.10250872373580933
174,perforated,-0.006398821249604225
175,chequered,-0.031559064984321594
176,grass,0.10582093149423599
177,neck,0.2594314515590668
178,chequered,0.06443698704242706
179,chair,0.07051026076078415
180,pane,-0.011753900907933712
181,silver screen,0.06533204764127731
182,mouth,0.08652466535568237
183,signboard,0.03739440441131592
184,mountain snowy,0.3630523979663849
185,painted,-0.02221832610666752
186,fan,-0.04034280776977539
187,nose,0.0638531818985939
188,wheel,0.11998913437128067
189,zigzagged,-0.017144164070487022
190,perforated,-0.0005756980972364545
191,food,0.19537758827209473
192,ceiling,0.11317142844200134
193,food,0.20909422636032104
194,wheel,-0.009060514159500599
195,painting,0.07823825627565384
196,bed,0.06322669237852097
197,grass,0.18103523552417755
198,muzzle,0.12760186195373535
199,tile,0.1360016167163849
200,corridor,0.1550469845533371
201,swirly,0.016274074092507362
202,chequered,0.022236241027712822
203,grid,-0.018945882096886635
204,mouth,0.01740451715886593
205,wheel,0.0421682745218277
206,pot,0.08266099542379379
207,pantry,0.3363282084465027
208,waterfall,0.22180886566638947
209,dotted,0.17252787947654724
210,hair,0.06312590092420578
211,wheel,0.07601796835660934
212,car,0.046895600855350494
213,wing,0.05845407024025917
214,dotted,0.016324780881404877
215,floor,0.10300758481025696
216,ceiling,0.06549772620201111
217,painting,0.06238633394241333
218,pole,0.022860653698444366
219,dog,0.022563915699720383
220,cracked,0.09225386381149292
221,interlaced,-0.015486531890928745
222,striped,0.059083499014377594
223,bottle,0.0964459776878357
224,screen,0.08438855409622192
225,honeycombed,-0.007835332304239273
226,cracked,0.0067605264484882355
227,screen,0.06523511558771133
228,ball pit,0.15946877002716064
229,perforated,-0.0987597331404686
230,pane,-0.026914650574326515
231,chandelier,0.15793508291244507
232,lid,0.11130472272634506
233,chequered,-0.07264633476734161
234,red color,0.19289906322956085
235,zigzagged,0.07130292057991028
236,drawer,0.13541550934314728
237,zigzagged,-0.0007074028253555298
238,dotted,0.023249557241797447
239,floor,0.036058589816093445
240,car,0.07163488119840622
241,swirly,0.16061218082904816
242,nose,0.11598227173089981
243,grass,-0.017112374305725098
244,chequered,0.04707919433712959
245,ceiling,0.008895790204405785
246,swimming pool,0.22714073956012726
247,swirly,-0.01470201276242733
248,striped,0.09154967218637466
249,striped,0.03638366609811783
250,skyscraper,0.07822127640247345
251,plant,0.23180052638053894
252,honeycombed,0.04728201404213905
253,grid,0.018509596586227417
254,cobwebbed,0.008046973496675491
255,painting,0.07079627364873886
